week,paid_search,social,tv,ooh,revenue
1,131.17093672713105,109.45164416556503,99.09677595414408,87.1719957677222,1103.485504670894
2,114.15679317632114,98.21242571077258,91.16180937132636,75.53831422209176,1097.3524139995156
3,135.19151280494808,172.62755301872258,111.0758553884121,85.97041152805568,1219.127725198813
4,129.2486200749465,108.15201622150691,134.1709038706501,80.601164400653,1727.3452158064695
5,133.6733213166261,94.2972095019101,114.37631671141864,103.70388484556865,1536.696303471509
6,139.16668357373072,137.85432875143087,168.97053184290587,90.15667693948366,1646.948101289174
7,145.24446507871917,138.15364220529173,107.82390081968708,134.09262897539912,1691.1166305311963
8,147.138227012252,142.5675809945238,154.83144229402347,148.87124355431456,2024.3504428347132
9,108.66335771494941,177.71619073192642,148.33796169398653,130.3686217527635,2034.0873760634743
10,265.5396903476586,156.31146201679752,173.40141354482606,131.23322408130133,2132.757588428348
11,147.93513590268287,168.9150880880549,163.82977311647082,163.79788601346294,2073.912557930751
12,197.4276428316543,239.5315277448446,220.86150096847004,228.7155944729347,2414.7968801436828
13,198.15843720050418,219.51397353637734,167.55695131904884,199.45494287948472,2504.8625836087845
14,198.80074196278088,240.31089343084028,188.69984301872157,182.3689567135163,2720.250131605927
15,236.9392829174403,336.4188645268708,249.97493319905325,171.65275665364848,2679.9289149405863
16,332.8422457194036,369.6047620565801,240.57570773187746,172.27600085955663,2804.827935029567
17,342.4977887713868,220.795819432689,308.71832513423726,237.19828860534986,2947.578895189743
18,320.98461715835157,293.13810880802595,228.28579250880355,209.166931157663,2994.7869009003234
19,365.4050367116718,355.22566538700283,259.90987166176257,233.1292685651869,3086.678392988226
20,235.91026829827433,293.38837366694577,236.37291475901932,256.74580350100723,3052.479168956088
21,320.38752232797395,285.9879199068533,273.985603125448,226.30543388912912,3291.2725050715203
22,307.97465221440916,268.7730184590451,283.7072302875451,216.9346270861442,3206.0835968851175
23,304.4079592211684,520.6740894343876,206.7777090880034,314.5475700257365,3421.13928281231
24,290.5096529586876,258.52489070873526,345.31073131747877,221.60691940170753,3186.766473303884
25,392.0699202761773,294.690615032774,275.2216551724156,289.1571414496359,3249.749710803883
26,384.03093243658157,428.3869255682453,347.1532691547569,287.0261104456622,3335.247262230908
27,401.9632545221381,402.7809949707018,255.89829478090223,213.33759759708036,3196.632683750279
28,456.10219669169186,265.46293571790574,291.0504320994125,289.69396073895706,3030.3077670180724
29,237.56821591394035,363.26946721144515,278.7812361413558,95.49946823266617,3051.2647360107535
30,248.95008940652002,390.1474168490002,397.7826384923552,228.09103042808488,3096.155146938986
31,399.5011816567672,253.41107442631554,329.91071118292655,237.4768095790882,3092.9605542719023
32,377.4387290933693,300.47299479994916,283.4965189854361,236.43662095262823,3110.68074827247
33,306.7013248441898,303.49157502523286,343.0972690158614,256.02423460195905,3117.8711843760284
34,296.2382505604937,294.07317117974907,270.92230706054255,304.0250666696075,2899.93358930557
35,259.52923315478455,323.3662286607488,307.6811675469496,186.73176997043046,3036.643701159668
36,403.8373694724434,279.7216695229848,237.01355922303085,215.55300413774756,3057.952865272971
37,211.98552623450473,376.9782476360899,340.0869911687707,206.4491033276789,2584.4020116834263
38,230.10022246311874,207.95182790041545,272.22385730226523,131.11570930552432,2461.0249722553717
39,282.3987937960352,308.2628223479447,177.87690056600104,208.66630648899346,2846.6413526236893
40,239.29445078883802,177.17020839503226,213.88261847376575,213.22384952965453,2463.993271428616
41,156.57556224830856,145.4148751994706,212.37150519127164,136.28900055257745,2331.9577653721276
42,183.25199953196199,117.23181773987409,184.843258693432,115.52116051365881,2019.4135491932363
43,165.31081411996087,253.1479663909759,144.09705195753943,80.23866982342041,2084.3316845310237
44,207.99771567760317,142.0685608088878,112.10941533515536,154.2762701189615,1905.3711496957867
